MolId$Inchi$UniqueSolvents$UniqueLevel$Charge$SpinMulti$NumAtoms$NumElems$Composition$listElements$dictIEs$dictEAs$dictRedoxLevels$dictOxPots$dictRedPots
05178f156d01553929413f706874b78a-C2F1O2P1-0-1$InChI=1S/C2FO2P/c3-6-5-2-1-4$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$6$4$C2 F1 O2 P1$C&F&O&P$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:5.981738235299417$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-3.911313258962764$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:1.3341301842725075$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-0.1710267477223537$
6d3cb14458ca8bd6d2815732a5844caa-C2F1O2P1-0-1$InChI=1S/C2FO2P/c3-1-2-5-6-4$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$6$4$C2 F1 O2 P1$C&F&O&P$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:7.931064553791657$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-2.7174321810562105$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:2.8477777523644905$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-2.024628622276796$
91c8d2920d7fae87132a81b95c07dd4a-C2F1O2P1-0-1$InChI=1S/C2FO2P/c1-2-5-6(3)4$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$6$4$C2 F1 O2 P1$C&F&O&P$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:7.331582314771367$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-4.100789388514386$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:2.629763812007295$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:1.7817650225866233$
0ab022f73af45db70b5abc61e7cc5bc6-C3H1O2P1-0-1$InChI=1S/C3HO2P/c1-2-4-3-5-6/h1H$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$7$4$C3 H1 O2 P1$C&H&O&P$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:5.759662254142313$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-4.296534282679204$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:0.9783075449509484$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:0.3026109105508654$
796506dbd3f3230e3d246a59ef72ecb3-C3F2H3O4P1-0-1$InChI=1S/C3H3F2O4P/c1-2-8-3(6)9-10(4,5)7/h2H,1H2$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$13$5$C3 F2 H3 O4 P1$C&F&H&O&P$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:7.7200612608248775$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-0.6298499357035325$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:3.014720708981767$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-3.206009819169995$
a3b8cb94733e47a4966a08138fd78064-C2H6O2-0-1$InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2$SOLVENT=WATER&DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97M-V/def2-QZVPPD/SMD&wB97M-V/def2-SVPD/SMD&wB97X-V/def2-TZVPPD/SMD$0$$10$3$C2 H6 O2$C&H&O$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:8.228268579415271$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:0.18420757047624647$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:2.5734446789616046$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-4.546103195244032$
96b8af3838777f9f3e6b972d5aa3a84f-C4F1H8O3P1-0-1$InChI=1S/C4H8FO3P/c5-1-2-7-3-4-8-9-6/h1-4H2$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$17$5$C4 F1 H8 O3 P1$C&F&H&O&P$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:8.371393662579067$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-2.079433579569013$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:3.066828548652265$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-2.0272441063220326$
5e15a57678ef5b22d37ef6cc5dbda8a3-C4F1H8O3P1-0-1$InChI=1S/C4H8FO3P/c1-2-7-3-4-8-9(5)6/h1-4H2/t9-/m1/s1$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$17$5$C4 F1 H8 O3 P1$C&F&H&O&P$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:5.928140162439377$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-0.44973644296987914$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:0.7844726830467694$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:0.003994429493613616$
84a635271c4fddb04b12de734b6e0350-C4F1H8O3P1-0-1$InChI=1S/C4H8FO3P/c5-1-2-7-3-4-8-9-6/h4,6H,1-3H2$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$17$5$C4 F1 H8 O3 P1$C&F&H&O&P$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:4.394422095600021$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-2.4263431064682663$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-0.20319449402581125$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-1.3903254211304015$
82e454f28d45cd2eaf051cbfb3804793-C4F1H8O3P1-0-1$InChI=1S/C4H8FO3P/c1-2-7-3-4-8-9(5)6/h4,6H,1-3H2/t9-/m1/s1$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$17$5$C4 F1 H8 O3 P1$C&F&H&O&P$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:3.6605180774749897$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-3.329709514076967$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-1.2329910491839113$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-0.3163951131804792$
eab256ea76e458e90d49eaa61c4423a4-C3H2O4-0-1$InChI=1S/C3H2O4/c4-1-2-7-3(5)6/h2H,(H,5,6)$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$9$3$C3 H2 O4$C&H&O$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:7.130057533036961$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-1.6821526198073116$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:2.003407786162424$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-1.806070251206111$
58bf453b2da0fa442f8213e43d1fcb28-C3H2O4-0-1$InChI=1S/C3H2O4/c4-1-2-7-3(5)6/h4H,(H,5,6)$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$9$3$C3 H2 O4$C&H&O$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:7.614147674179549$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-0.8580385278492031$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:2.4022547835434667$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-2.167064106127728$
28db6a82af56b90b126446758dd96749-C4H6O3-0-1$InChI=1S/C4H6O3/c1-3-7-4(5)6-2/h1-2H3$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$13$3$C4 H6 O3$C&H&O$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:6.5970260673038865$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-1.7188919680593244$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:1.2665470523957625$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-1.912047968902189$
2a523d412b04d31a1160fdb5962b3724-C4H6O3-0-1$InChI=1S/C4H6O3/c1-3-7-4(5)6-2/h3H,2H2,1H3$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$13$3$C4 H6 O3$C&H&O$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:4.6636682091502735$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-2.960800092194404$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-0.6398213176739231$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-0.6432804565042174$
7daa5fbb02de5e72b0368d31249f24e5-C4H6O3-0-1$InChI=1S/C4H6O3/c1-3-7-4(5)6-2/h3H,1H2,2H3$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$13$3$C4 H6 O3$C&H&O$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:7.247896095204851$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-0.2343568146116013$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:2.3629396208639806$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-3.503299857583843$
8e12f0e9d0bcddddc5919ed33f643e1e-C3F2H1O3P1-0-1$InChI=1S/C3HF2O3P/c4-1-2-7-3(6)8-9-5/h2H$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$10$5$C3 F2 H1 O3 P1$C&F&H&O&P$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:5.774422681766737$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-4.478825044887344$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:0.7102866827431713$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:0.7904024837576431$
20aa5b08677c6496f350080e4d039a60-C3F1H6O3P1-0-1$InChI=1S/C3H6FO3P/c1-6-2-3-7-8(4)5/h3,5H,1-2H2/t8-/m1/s1$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$14$5$C3 F1 H6 O3 P1$C&F&H&O&P$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:3.862048916413187$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-3.2904560250681243$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-1.4574496198415003$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-0.40659131820342775$
0184135e4f900328a3c661dd5600d9a8-C3H6O4-0-1$InChI=1S/C3H6O4/c4-1-2-7-3(5)6/h4H,1-2H2,(H,5,6)$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000$wB97X-V/def2-TZVPPD/SMD$0$$13$3$C3 H6 O4$C&H&O$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:8.353897771688935$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-0.5371320815629588$$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:3.443913050338378$DIELECTRIC=18,500;N=1,415;ALPHA=0,000;BETA=0,735;GAMMA=20,200;PHI=0,000;PSI=0,000:-3.798272343688441$
